Unnamed: 0.1,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Plate,information
0,Plate,Repeat,Barcode,Measured,height,Chamber,temperature,at,start,Chamber,temperature,at,end,Humidity,at,start,Humidity,at,end,Ambient,temperature,at,start,Ambient,temperature,at,end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement,date,
1,1,1,"""""""=""""""""""""""""""""""",14.57,22.77,22.99,45.1,45.8,23.44,23.37,1,Pingping,US,LUM,384,(cps)(1),0,0,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),0,7/26/2023,3,07,00,PM,,,,,,,
2,Background,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,Pingping,US,LUM,384,(cps),0,20,0.1,00,00,00.000,De=USLum,Ex=N/A,Em=N/A,Wdw=N/A,(12),,,,,,,,,,,,,,,,,,,
5,Results,for,Pingping,US,LUM,384,(cps)(1),-,channel,0,(CPS),,,,,,,,,,,,,,,,,,,,,,,,,
6,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
7,A,-0.19836717079881158,-0.1415899177216082,-0.2614530075512599,-0.2330643810126581,-0.2078300463116788,-0.1132012911830064,-0.2551444238760151,-0.1731328360978323,-0.1731328360978323,-0.1447442095592306,-0.22044721366216846,-0.07850408096915988,-0.2614530075512599,0.0003532149714003988,-0.12897275037111847,-0.03749828708006853,-0.15420708507209782,-0.03749828708006853,0.009816090484267808,0.04451330069811433,-0.056424038105803,-0.06588691361867023,-0.8607684566995185,4.170327024308231,,,,,,,,,,,
8,B,-0.059578329943425413,-0.18575000344832193,-0.07534978913153746,-0.15736137690972024,-0.10058412383251676,-0.12266416669587363,-0.09742983199489434,-0.11950987485825122,-0.021726827891956478,-0.16366996058496508,0.060284759886226384,-0.10689270750776157,-0.0028010768662220125,-0.08165837280678229,-0.07534978913153746,-0.23937296468790292,-0.050115454430558176,-0.0280354115672013,-0.04380687075531336,-0.09427554015727194,-0.03749828708006853,-0.18575000344832193,-0.8702313322123858,3.7413433343915834,,,,,,,,,,,
9,C,-0.15105279323447543,-0.21413862998692365,-0.2961502177651064,-0.12897275037111847,-0.16682425242258747,-0.15420708507209782,-0.19205858712356677,-0.22044721366216846,-0.17944141977307712,-0.15736137690972024,-0.18575000344832193,-0.13528133404636328,-0.1699785442602099,-0.21098433814930123,-0.15420708507209782,-0.12581845853349605,-0.12897275037111847,-0.1447442095592306,-0.13528133404636328,-0.1762871279354547,-0.16366996058496508,-0.18259571161069954,-0.8576141648618961,4.69078517751593,,,,,,,,,,,
10,D,-0.021726827891956478,-0.16682425242258747,-0.15736137690972024,-0.18575000344832193,-0.11635558302062882,-0.23937296468790292,-0.15736137690972024,-0.17944141977307712,-0.059578329943425413,-0.23621867285028053,-0.15420708507209782,-0.1731328360978323,-0.0280354115672013,-0.1762871279354547,-0.13528133404636328,-0.08165837280678229,-0.18575000344832193,-0.11635558302062882,-0.040652578917690946,-0.1415899177216082,-0.12266416669587363,-0.20467575447405642,-0.8639227485371409,4.201869942684455,,,,,,,,,,,
11,E,-0.15736137690972024,-0.21413862998692365,-0.292995925927484,-0.25199013203839266,-0.22044721366216846,-0.19205858712356677,-0.21413862998692365,-0.19836717079881158,-0.24568154836314784,-0.18259571161069954,-0.24252725652552543,-0.1952128789611892,-0.18890429528594435,-0.201521462636434,-0.147898501396853,-0.1132012911830064,-0.12581845853349605,-0.10058412383251676,-0.13528133404636328,-0.06904120545629265,-0.201521462636434,-0.19836717079881158,-0.8702313322123858,5.138694618458313,,,,,,,,,,,
12,F,-0.08165837280678229,-0.1384356258839857,-0.15105279323447543,-0.1132012911830064,-0.1415899177216082,-0.18575000344832193,-0.147898501396853,-0.2299100891750357,-0.11635558302062882,-0.16051566874734266,-0.12266416669587363,-0.10689270750776157,-0.08796695648202711,-0.1699785442602099,-0.16682425242258747,-0.21729292182454604,-0.06588691361867023,-0.15420708507209782,-0.1762871279354547,-0.2267557973374133,-0.11004699934538399,-0.16051566874734266,-0.8828484995628754,4.397436036617045,,,,,,,,,,,
13,G,-0.1447442095592306,-0.1762871279354547,-0.2551444238760151,-0.15420708507209782,-0.23937296468790292,-0.22044721366216846,-0.17944141977307712,-0.11635558302062882,-0.24568154836314784,-0.147898501396853,-0.26460729938888233,-0.18259571161069954,-0.2078300463116788,-0.2078300463116788,-0.19836717079881158,-0.19205858712356677,-0.30876738511559604,-0.04380687075531336,-0.1415899177216082,-0.11635558302062882,-0.18259571161069954,-0.1132012911830064,-0.8733856240500082,5.1260774511078235,,,,,,,,,,,
14,H,-0.09112124831964952,-0.18575000344832193,-0.1952128789611892,-0.17944141977307712,-0.15736137690972024,-0.16682425242258747,-0.19836717079881158,-0.19836717079881158,-0.12897275037111847,-0.1731328360978323,-0.1132012911830064,-0.21729292182454604,-0.13212704220874086,-0.12266416669587363,-0.13528133404636328,-0.1731328360978323,-0.18890429528594435,-0.1699785442602099,-0.1415899177216082,-0.16051566874734266,-0.13212704220874086,-0.1762871279354547,-0.8765399158876306,4.5898478387120125,,,,,,,,,,,
15,I,-0.10058412383251676,-0.09427554015727194,-0.201521462636434,-0.17944141977307712,-0.2078300463116788,-0.19205858712356677,-0.1762871279354547,-0.12266416669587363,-0.24568154836314784,-0.15736137690972024,-0.23621867285028053,-0.147898501396853,-0.22360150549979088,-0.16051566874734266,-0.18575000344832193,-0.08165837280678229,-0.1384356258839857,-0.10058412383251676,-0.1699785442602099,-0.0848126646444047,-0.15736137690972024,-0.1415899177216082,-0.8733856240500082,5.368957922604749,,,,,,,,,,,
16,J,-0.11635558302062882,-0.19205858712356677,-0.15736137690972024,-0.201521462636434,-0.12897275037111847,-0.1731328360978323,-0.15736137690972024,-0.7156710321688875,-0.16051566874734266,-0.201521462636434,-0.1762871279354547,-0.13212704220874086,-0.18575000344832193,-0.16366996058496508,-0.1415899177216082,-0.18575000344832193,-0.1699785442602099,-0.16051566874734266,-0.08796695648202711,-0.16051566874734266,-0.19205858712356677,-0.2677615912265047,-0.8733856240500082,4.634007924438726,,,,,,,,,,,
17,K,-0.1762871279354547,-0.19836717079881158,-0.2709158830641271,-0.2078300463116788,-0.2898416340898616,-0.201521462636434,-0.2866873422522392,-0.18890429528594435,-0.21729292182454604,-0.16682425242258747,-0.2835330504146168,-0.19836717079881158,-0.292995925927484,-0.2614530075512599,-0.2614530075512599,-0.15420708507209782,-0.2299100891750357,-0.23937296468790292,-0.18259571161069954,-0.16051566874734266,-0.2677615912265047,-0.13528133404636328,-0.8639227485371409,5.1008431164068435,,,,,,,,,,,
18,L,-0.10689270750776157,-0.19836717079881158,-0.16682425242258747,-0.24568154836314784,-0.22044721366216846,-0.2330643810126581,-0.1415899177216082,-0.2709158830641271,-0.23937296468790292,-0.24883584020077026,-0.15420708507209782,-0.21413862998692365,-0.22044721366216846,-0.22360150549979088,-0.16682425242258747,-0.06588691361867023,-0.12897275037111847,-0.3245388443037081,-0.1762871279354547,-0.13528133404636328,-0.1384356258839857,-0.2299100891750357,-0.8733856240500082,4.548842044822921,,,,,,,,,,,
19,M,-0.23621867285028053,-0.25199013203839266,-0.292995925927484,-0.13528133404636328,-0.2709158830641271,-0.2078300463116788,-0.24252725652552543,-0.2078300463116788,-0.2835330504146168,-0.2330643810126581,-0.24252725652552543,-0.24883584020077026,-0.21729292182454604,-0.23937296468790292,-0.27722446673937196,-0.16051566874734266,-0.1952128789611892,-0.20467575447405642,-0.21098433814930123,-0.2267557973374133,-0.22360150549979088,-0.17944141977307712,-0.8576141648618961,5.138694618458313,,,,,,,,,,,
20,N,-0.11950987485825122,-0.16682425242258747,-0.19205858712356677,-0.2677615912265047,-0.17944141977307712,-0.21729292182454604,-0.11004699934538399,-0.21729292182454604,-0.12897275037111847,-0.23937296468790292,-0.12581845853349605,-0.16051566874734266,-0.12581845853349605,-0.11950987485825122,-0.1699785442602099,-0.33084742797895295,-0.15105279323447543,-0.19205858712356677,-0.11635558302062882,-0.19836717079881158,-0.16682425242258747,-0.26460729938888233,-0.8639227485371409,4.473139040719984,,,,,,,,,,,
21,O,-0.2551444238760151,-0.26460729938888233,-0.2299100891750357,-0.19205858712356677,-0.37185322186804437,-0.18575000344832193,-0.1699785442602099,-0.1384356258839857,-0.28037875857699435,-0.1384356258839857,-0.2677615912265047,-0.1952128789611892,-0.22044721366216846,-0.16051566874734266,-0.2330643810126581,-0.2078300463116788,-0.27722446673937196,-0.19205858712356677,-0.1762871279354547,-0.16682425242258747,-0.21729292182454604,-0.22044721366216846,-0.841842705673784,5.450969510382931,,,,,,,,,,,
22,P,-0.19205858712356677,-0.2709158830641271,-0.2330643810126581,-0.1415899177216082,-0.201521462636434,-0.2835330504146168,-0.13528133404636328,-0.2330643810126581,-0.19205858712356677,-0.2677615912265047,-0.1699785442602099,-0.21729292182454604,-0.12266416669587363,-0.21413862998692365,-0.16682425242258747,-0.2267557973374133,-0.18259571161069954,-0.19836717079881158,-0.11635558302062882,-0.16682425242258747,-0.16366996058496508,-0.2267557973374133,-0.8576141648618961,4.608773589737747,,,,,,,,,,,
23,Basic,assay,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Assay,ID,,,,,,2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Assay,Started,,,,,,7/26/2023,3,05,27,PM,,,,,,,,,,,,,,,,,,,,,,,,
26,Assay,Finished,,,,,,7/26/2023,3,07,16,PM,,,,,,,,,,,,,,,,,,,,,,,,
27,Assay,Exported,,,,,,7/26/2023,3,07,16,PM,,,,,,,,,,,,,,,,,,,,,,,,
28,Protocol,ID,,,,,,100188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Protocol,Name,,,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Serial#,,,,,,"""=""""1040181""""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Protocol,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Protocol,name,,,,test,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Number,of,assay,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Start,assay,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Number,of,plate,repeats,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Start,plate,repeat,each,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Is,label,meas.,height,used,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Height,of,measurement,,,,6.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Is,gripper,height,used,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Gripper,height,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Mode,of,measurement,,,,By,Rows,,bi-directional,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Rotated,plate,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Soft,move,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Protocol,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Plate,type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Name,of,the,plate,type,,,,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Number,of,rows,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Number,of,columns,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Number,of,the,wells,in,the,plate,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,
51,Height,of,the,plate,,,,10.12,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Coordinates,of,corners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,384,Greiner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,12,mm,x---------------------------------------------------------,x,115.5,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Platemap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Plate,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Group,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,,,,,,,,
60,A,UNK1,,,UNK17,,UNK33,,UNK49,,UNK65,,UNK81,,UNK97,,UNK113,UNK129,UNK145,UNK161,UNK177,UNK193,UNK209,UNK225,UNK241,UNK257,UNK273,UNK289,UNK305,UNK321,UNK337,UNK353,UNK369,,,
61,B,UNK2,,,UNK18,,UNK34,,UNK50,,UNK66,,UNK82,,UNK98,,UNK114,UNK130,UNK146,UNK162,UNK178,UNK194,UNK210,UNK226,UNK242,UNK258,UNK274,UNK290,UNK306,UNK322,UNK338,UNK354,UNK370,,,
62,C,UNK3,,,UNK19,,UNK35,,UNK51,,UNK67,,UNK83,,UNK99,,UNK115,UNK131,UNK147,UNK163,UNK179,UNK195,UNK211,UNK227,UNK243,UNK259,UNK275,UNK291,UNK307,UNK323,UNK339,UNK355,UNK371,,,
63,D,UNK4,,,UNK20,,UNK36,,UNK52,,UNK68,,UNK84,,UNK100,UNK116,UNK132,UNK148,UNK164,UNK180,UNK196,UNK212,UNK228,UNK244,UNK260,UNK276,UNK292,UNK308,UNK324,UNK340,UNK356,UNK372,,,,
64,E,UNK5,,,UNK21,,UNK37,,UNK53,,UNK69,,UNK85,,UNK101,UNK117,UNK133,UNK149,UNK165,UNK181,UNK197,UNK213,UNK229,UNK245,UNK261,UNK277,UNK293,UNK309,UNK325,UNK341,UNK357,UNK373,,,,
65,F,UNK6,,,UNK22,,UNK38,,UNK54,,UNK70,,UNK86,,UNK102,UNK118,UNK134,UNK150,UNK166,UNK182,UNK198,UNK214,UNK230,UNK246,UNK262,UNK278,UNK294,UNK310,UNK326,UNK342,UNK358,UNK374,,,,
66,G,UNK7,,,UNK23,,UNK39,,UNK55,,UNK71,,UNK87,,UNK103,UNK119,UNK135,UNK151,UNK167,UNK183,UNK199,UNK215,UNK231,UNK247,UNK263,UNK279,UNK295,UNK311,UNK327,UNK343,UNK359,UNK375,,,,
67,H,UNK8,,,UNK24,,UNK40,,UNK56,,UNK72,,UNK88,,UNK104,UNK120,UNK136,UNK152,UNK168,UNK184,UNK200,UNK216,UNK232,UNK248,UNK264,UNK280,UNK296,UNK312,UNK328,UNK344,UNK360,UNK376,,,,
68,I,UNK9,,,UNK25,,UNK41,,UNK57,,UNK73,,UNK89,,UNK105,UNK121,UNK137,UNK153,UNK169,UNK185,UNK201,UNK217,UNK233,UNK249,UNK265,UNK281,UNK297,UNK313,UNK329,UNK345,UNK361,UNK377,,,,
69,J,UNK10,,UNK26,,UNK42,,UNK58,,UNK74,,UNK90,,UNK106,UNK122,UNK138,UNK154,UNK170,UNK186,UNK202,UNK218,UNK234,UNK250,UNK266,UNK282,UNK298,UNK314,UNK330,UNK346,UNK362,UNK378,,,,,
70,K,UNK11,,UNK27,,UNK43,,UNK59,,UNK75,,UNK91,,UNK107,UNK123,UNK139,UNK155,UNK171,UNK187,UNK203,UNK219,UNK235,UNK251,UNK267,UNK283,UNK299,UNK315,UNK331,UNK347,UNK363,UNK379,,,,,
71,L,UNK12,,UNK28,,UNK44,,UNK60,,UNK76,,UNK92,,UNK108,UNK124,UNK140,UNK156,UNK172,UNK188,UNK204,UNK220,UNK236,UNK252,UNK268,UNK284,UNK300,UNK316,UNK332,UNK348,UNK364,UNK380,,,,,
72,M,UNK13,,UNK29,,UNK45,,UNK61,,UNK77,,UNK93,,UNK109,UNK125,UNK141,UNK157,UNK173,UNK189,UNK205,UNK221,UNK237,UNK253,UNK269,UNK285,UNK301,UNK317,UNK333,UNK349,UNK365,UNK381,,,,,
73,N,UNK14,,UNK30,,UNK46,,UNK62,,UNK78,,UNK94,,UNK110,UNK126,UNK142,UNK158,UNK174,UNK190,UNK206,UNK222,UNK238,UNK254,UNK270,UNK286,UNK302,UNK318,UNK334,UNK350,UNK366,UNK382,,,,,
74,O,UNK15,,UNK31,,UNK47,,UNK63,,UNK79,,UNK95,,UNK111,UNK127,UNK143,UNK159,UNK175,UNK191,UNK207,UNK223,UNK239,UNK255,UNK271,UNK287,UNK303,UNK319,UNK335,UNK351,UNK367,UNK383,,,,,
75,P,UNK16,,UNK32,,UNK48,,UNK64,,UNK80,,UNK96,,UNK112,UNK128,UNK144,UNK160,UNK176,UNK192,UNK208,UNK224,UNK240,UNK256,UNK272,UNK288,UNK304,UNK320,UNK336,UNK352,UNK368,UNK384,,,,,
76,UNK,-,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Calculations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,No,calculations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Auto,export,parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Export,format,,,,Plate2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Include,basic,assay,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Place,assay,information,at,,,,End,of,file,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Include,basic,plate,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Place,plate,information,at,,,,Beginning,of,plate,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Include,protocol,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Protocol,info,level,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Include,error,and,warning,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Include,background,information,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Add,plate,number,to,the,file,name,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
90,Each,plate,to,separate,file,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Field,separator,to,use,,,,System,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,File,name,format,,,,C,\Users\HTSF,User\Desktop\SURF1,screen\1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Plate,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Group,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Label,,,,Pingping,US,LUM,384,(cps)(1),,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Pingping,US,LUM,384,(cps),,,,7000023,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Measurement,height,,,,0,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Measurement,time,,,,0.1,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,CT,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Aperture,,,,384,Plate,US,Luminescence,aperture,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Last,edited,,,,5/17/2023,12,23,27,PM,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Last,edited,by,,,,EnVision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Factory,preset,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Aperture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,384,Plate,US,Luminescence,aperture,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Height,,,,4.2,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Diameter,,,,3.7,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Description,,,,Can,also,be,used,in,96,plate,,,,,,,,,,,,,,,,,,,,,,,,,
112,Last,edited,,,,1/28/2020,2,54,35,PM,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Last,edited,by,,,,Installation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Factory,preset,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Serial,number,,,,1040181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Nickname,,,,EnVision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Normalization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Assay,notifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,WARNING,,Warning,while,loading,plate.,Stacker,out,of,plates.,Plate,1,Plate,Repeat,1,Well,P01,,,,,,,,,,,,,,,,,,,
121,Exported,with,EnVision,Workstation,version,1.14.3049.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
