,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,
1,1,1,H2060512,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,2023-02-15 15:02:00,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,
3,Background information,,,,,,,,,,,,,,,,,,,,,,,,
4,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
5,1,Jez US LUM 384 (cps),0,252,0.25,00:00:00,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,
7,Calculated results: Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
8,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
9,A,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
10,B,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
11,C,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
12,D,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
13,E,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
14,F,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
15,G,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
16,H,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
17,I,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
18,J,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
19,K,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
20,L,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
21,M,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
22,N,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
23,O,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
24,P,0.750698356,0.750698356,,,,,,,,,,,,,,,,,,,,,0.750698356,0.750698356
25,,,,,,,,,,,,,,,,,,,,,,,,,
26,Plate information ,,,,,,,,,,,,,,,,,,,,,,,,
27,Plate,Repeat,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,
28,1,1,H2060512,14.01,17.31,17.52,22.3,22.3,17.8,17.82,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,2023-02-15 15:02:00,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,
30,Background information,,,,,,,,,,,,,,,,,,,,,,,,
31,Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,
32,1,Jez US LUM 384 (cps),0,252,0.25,00:00:00,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,
34,Results for Jez US LUM 384 (cps)(1) - channel 0 (CPS),,,,,,,,,,,,,,,,,,,,,,,,
35,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
36,A,0.05644158314434121,0.08244933791791645,0.07026849074548248,0.07352403248225912,0.05662447874753091,0.07268271270758651,0.06361109078937742,0.07999853683517448,0.049198917258029114,0.0711098105201551,0.07447508961884557,0.08885068402955593,0.08062038188601946,0.07853537200965689,0.06379398639256713,0.06690321164679201,0.06770795230082668,0.05421025678542688,0.05611237105859975,0.07385324456800059,0.05351525349330602,0.08552198405150341,0.6406832979735168,0.58877752578828
37,B,0.07385324456800059,0.09664203672543711,0.07330455775843149,0.06756163581827493,0.07710878630477723,0.06547662594191235,0.05655132050625503,0.05658789962689297,0.05651474138561709,0.07875484673348453,0.08054722364474358,0.06485478089106737,0.08738751920403834,0.058087643573048506,0.0476260150705977,0.049418391981856755,0.07246323798375887,0.06529373033872266,0.058636330382617605,0.07143902260589656,0.07374350720608677,0.0681834808691199,0.6024581169068696,0.5987270466017997
38,C,0.07085375667568952,0.06620820835467116,0.06562294242446412,0.0534055161313922,0.06163581827492867,0.05629526666178945,0.07286560831077621,0.058672909503255544,0.04543126783232131,0.06426951496086034,0.06083107762089399,0.055453946887116835,0.06266003365279099,0.06284292925598069,0.07520667203160436,0.06851269295486137,0.054137098544151,0.039834662374716515,0.055966054576047995,0.05292998756309898,0.05102787328992611,0.05066208208354671,0.5672324237325335,0.5746214061013973
39,D,0.08980174116614237,0.05980686224303168,0.06672031604360232,0.07787694783817398,0.03171409759309386,0.05852659302070378,0.06251371717023922,0.06061160289706635,0.0599165996049455,0.05874606774453142,0.053332357890116325,0.058636330382617605,0.05410051942351306,0.058160801814324384,0.057356061160289705,0.05560026336966859,0.06328187870363597,0.05614895017923769,0.04499231838466603,0.05190577218523667,0.06536688857999853,0.06090423586216987,0.5981417806715926,0.5670495281293437
40,E,0.06723242373253346,0.05644158314434121,0.5057063428195187,0.06924427536762016,0.5882288389787109,0.07780378959689808,0.04634574584826981,0.05197893042651255,0.062111346843221886,0.0739629819299144,0.063867144633843,0.08716804448021069,0.05629526666178945,0.07502377642841467,0.05289340844246104,0.07996195771453654,0.06017265344941108,0.05274709195990929,0.04868680956909796,0.08961884556295267,0.06372082815129124,0.05022313263589143,0.5671592654912576,0.5733411368790694
41,F,0.08559514229277929,0.0763406247713805,0.08230302143536469,0.06401346111639476,0.07081717755505158,0.0539542029409613,0.055673421610944476,0.05084497768673641,0.02962908771673129,0.04843075572463238,0.058380276538152025,0.042468359060648185,0.051247348013753746,0.047004170019752725,0.038005706342819516,0.06792742702465433,0.05958738751920404,0.048064964518252984,0.05611237105859975,0.05534420952520301,0.060209232570049016,0.07816958080327749,0.5389567634794059,0.5810959104543126
42,G,0.07220718413929329,0.07707220718413929,0.06544004682127441,0.07275587094886239,0.05538078864584096,0.07308508303460384,0.06137976443046309,0.06756163581827493,0.060465286414514596,0.06876874679932694,0.07791352695881192,0.05117418977247787,0.055453946887116835,0.06595215451020557,0.08446118955300315,0.054978418318823614,0.06690321164679201,0.0644158314434121,0.07048796546931012,0.07078059843441363,0.05033286999780525,0.07330455775843149,0.5288975053039725,0.5415173019240618
43,H,0.07846221376838101,0.06203818860194601,0.06573267978637794,0.05241787987416782,0.056807374350720606,0.06518399297680884,0.1495720242885361,0.08475382251810666,0.07495061818713879,0.061270027068549275,0.04298046674957934,0.05022313263589143,0.06503767649425708,0.06467188528787768,0.0423952008193723,0.04616285024508011,0.033250420659887335,0.05143024361694345,0.06145292267173897,0.06463530616723974,0.05592947545541005,0.05647816226497915,0.5565878996268929,0.554173677664789
44,I,0.080291169800278,0.08208354671153706,0.07231692150120711,0.05344209525203014,0.04576047991806277,0.06090423586216987,0.06233082156704953,0.04897944253420148,0.06924427536762016,0.06463530616723974,0.06207476772258395,0.049674445826322335,0.07026849074548248,0.057392640280927644,0.052564196356719585,0.07520667203160436,0.0649645182529812,0.07173165557100007,0.06181871387811837,0.048906284292925595,0.06950032921208574,0.07074401931377569,0.5605384446557905,0.5506620820835467
45,J,0.08080327748920917,0.06595215451020557,0.05344209525203014,0.06573267978637794,0.06339161606554979,0.06653742044041261,0.049637866705684396,0.055161313922013316,0.04583363815933865,0.06229424244641159,0.06258687541151511,0.0600994952081352,0.052015509547150486,0.041407564562147926,0.027726973443558418,0.0582705391762382,0.06203818860194601,0.053368937010754264,0.055197893042651255,0.06617162923403322,0.04740654034677006,0.05095471504865023,0.5813153851781403,0.5675616358182749
46,K,0.05047918648035701,0.07242665886312093,0.06141634355110103,0.0678908479040164,0.0,0.062403979808325405,0.07966932474943303,0.05084497768673641,0.05373472821713366,0.052820250201185165,0.0748774599458629,0.05000365791206379,0.05172287658204697,1.0,0.06950032921208574,0.0647816226497915,0.07831589728582924,0.05146682273758139,0.05025971175652937,0.05099129416928817,0.06448898968468798,0.03412831955519789,0.6074328773136294,0.5585265930207037
47,L,0.06858585119613725,0.05036944911844319,0.06306240397980832,0.07568220059989758,0.07612115004755286,0.07118296876143097,0.05036944911844319,0.052308142512254005,0.05216182602970225,0.04693101177847685,0.0537713073377716,0.053076304045650745,0.06273319189406687,0.057100007315824125,0.06580583802765382,0.054137098544151,0.04788206891506328,0.05944107103665228,0.05274709195990929,0.06975638305655132,0.05878264686516936,0.044150998609993414,0.5606481820177043,0.5445899480576487
48,M,0.07564562147925964,0.052088667788426364,0.049711024946960274,0.08464408515619284,0.04660179969273539,0.07484088082522496,0.07399956105055235,0.05640500402370327,0.06068476113834224,0.06006291608749725,0.04473626454020045,0.04576047991806277,0.05172287658204697,0.039871241495354454,0.05662447874753091,0.05859975126197966,0.05644158314434121,0.044407052454458994,0.05552710512839271,0.05724632379837589,0.05585631721413417,0.06181871387811837,0.5362499085521985,0.5478454897944254
49,N,0.04228546345745848,0.053332357890116325,0.05439315238861658,0.04023703270173385,0.05194235130587461,0.06865900943741313,0.053039724925012806,0.053076304045650745,0.07008559514229278,0.05538078864584096,0.049272075499305,0.046784695295925084,0.04934523374058088,0.06481820177042943,0.049711024946960274,0.06452556880532592,0.05717316555710001,0.06207476772258395,0.06094081498280781,0.044846001902114276,0.05768527324603116,0.07710878630477723,0.5838027653815202,0.5686224303167752
50,O,0.05859975126197966,0.08361986977833052,0.05117418977247787,0.08391250274343405,0.056807374350720606,0.00025605384446557907,0.06573267978637794,0.044882581022752215,0.039834662374716515,0.06540346770063647,0.06174555563684249,0.05007681615333967,0.057063428195186186,0.08244933791791645,0.06094081498280781,0.0384446557904748,0.05768527324603116,0.06792742702465433,0.050442607359719074,0.04949155022313263,0.06269661277342893,0.06832979735167166,0.5518326139439608,0.5320067305581974
51,P,0.038517814031750676,0.049967078791425854,0.046455483210183626,0.061013973224083695,0.06258687541151511,0.04052966566683737,0.060245811690686955,0.0380788645840954,0.05691711171263443,0.055417367766478896,0.0436754700417002,0.045943375521252466,0.07462140610139732,0.06181871387811837,0.04451678981637282,0.0420294096129929,0.06324529958299803,0.055417367766478896,0.052783671080547226,0.05889238422708318,0.06529373033872266,0.0745116687394835,0.5216914185382984,0.5202282537127807
52,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,,
54,Basic assay information ,,,,,,,,,,,,,,,,,,,,,,,,
55,Assay ID: ,,,,458,,,,,,,,,,,,,,,,,,,,
56,Assay Started: ,,,,2023-02-15 14:59:00,,,,,,,,,,,,,,,,,,,,
57,Assay Finished: ,,,,2023-02-15 15:02:00,,,,,,,,,,,,,,,,,,,,
58,Assay Exported: ,,,,2023-02-15 15:02:00,,,,,,,,,,,,,,,,,,,,
59,Protocol ID: ,,,,100135,,,,,,,,,,,,,,,,,,,,
60,Protocol Name: ,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,
61,Serial#: ,,,,1051054,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,
65,Protocol information,,,,,,,,,,,,,,,,,,,,,,,,
66,Protocol:,,,,,,,,,,,,,,,,,,,,,,,,
67,Protocol name,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,
68,Number of assay repeats,,,,1,,,,,,,,,,,,,,,,,,,,
69,Start assay repeat each,,,,,,,,,,,,,,,,,,,,,,,,
70,Number of plate repeats,,,,1,,,,,,,,,,,,,,,,,,,,
71,Start plate repeat each,,,,,,,,,,,,,,,,,,,,,,,,
72,Is label meas. height used,,,,Yes,,,,,,,,,,,,,,,,,,,,
73,Height of measurement,,,,Defined in label,,,,,,,,,,,,,,,,,,,,
74,Is gripper height used,,,,No,,,,,,,,,,,,,,,,,,,,
75,Mode of measurement,,,,By Rows  bi-directional,,,,,,,,,,,,,,,,,,,,
76,Rotated plate,,,,No,,,,,,,,,,,,,,,,,,,,
77,Soft move,,,,No,,,,,,,,,,,,,,,,,,,,
78,Protocol notes,,,, ,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,
80,Plate type:,,,,,,,,,,,,,,,,,,,,,,,,
81,Name of the plate type,,,,384 Nunc Maxisorp 460372,,,,,,,,,,,,,,,,,,,,
82,Number of rows,,,,16,,,,,,,,,,,,,,,,,,,,
83,Number of columns,,,,24,,,,,,,,,,,,,,,,,,,,
84,Number of the wells in the plate,,,,384,,,,,,,,,,,,,,,,,,,,
85,Height of the plate,,,,14.4 mm,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,
87,Coordinates of corners:,,,,,,,,,,,,,,,,,,,,,,,,
88,384 Nunc Maxisorp 460372 + Jez US LUM 384 (cps),,,,,,,,,,,,,,,,,,,,,,,,
89,11.88 mm x------------------------------------------------------ x 115.3 mm,,,,,,,,,,,,,,,,,,,,,,,,
90,9.09 mm                                                            9.11 mm,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,
92,11.83 mm x------------------------------------------------------ x 115.43 mm,,,,,,,,,,,,,,,,,,,,,,,,
93,76.51 mm                                                           76.32 mm,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,
95,Platemap:,,,,,,,,,,,,,,,,,,,,,,,,
96,Plate,,,,1,,,,,,,,,,,,,,,,,,,,
97,Group,,,,1,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,
99,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
100,A,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
101,B,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
102,C,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
103,D,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
104,E,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
105,F,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
106,G,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
107,H,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
108,I,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
109,J,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
110,K,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
111,L,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
112,M,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
113,N,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
114,O,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
115,P,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
116,,,,,,,,,,,,,,,,,,,,,,,,,
117,ZL - Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
118,- - Undefined,,,,,,,,,,,,,,,,,,,,,,,,
119,ZH - Z_High,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,,,,
121,Calculations:,,,,,,,,,,,,,,,,,,,,,,,,
122,Plate,,,,1,,,,,,,,,,,,,,,,,,,,
123,Formula index,,,,Calc 1,,,,,,,,,,,,,,,,,,,,
124,Formula name,,,,Z',,,,,,,,,,,,,,,,,,,,
125,Formula,,,,1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,,,,,,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,,,,,,,,,
127,Auto export parameters:,,,,,,,,,,,,,,,,,,,,,,,,
128,Export format,,,,Plate2,,,,,,,,,,,,,,,,,,,,
129,Include basic assay information,,,,Yes,,,,,,,,,,,,,,,,,,,,
130,Place assay information at,,,,End of file,,,,,,,,,,,,,,,,,,,,
131,Include basic plate information,,,,Yes,,,,,,,,,,,,,,,,,,,,
132,Place plate information at,,,,Beginning of plate,,,,,,,,,,,,,,,,,,,,
133,Include protocol information,,,,Yes,,,,,,,,,,,,,,,,,,,,
134,Protocol info level,,,,Large,,,,,,,,,,,,,,,,,,,,
135,Include error and warning information,,,,Yes,,,,,,,,,,,,,,,,,,,,
136,Include background information,,,,Yes,,,,,,,,,,,,,,,,,,,,
137,Add plate number to the file name,,,,Yes,,,,,,,,,,,,,,,,,,,,
138,Each plate to separate file,,,,No,,,,,,,,,,,,,,,,,,,,
139,Field separator to use,,,,System,,,,,,,,,,,,,,,,,,,,
140,File name format,,,,<DefaultDataFolder>\<Date>\<ProtocolName>_<AssayID>.csv,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,
142,Operations:,,,,,,,,,,,,,,,,,,,,,,,,
143,Plate 1,,,,,,,,,,,,,,,,,,,,,,,,
144,Group 1,,,,,,,,,,,,,,,,,,,,,,,,
145,Measurement,,,,,,,,,,,,,,,,,,,,,,,,
146,Label,,,,Jez US LUM 384 (cps)(1),,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,
148,Labels:,,,,,,,,,,,,,,,,,,,,,,,,
149,Jez US LUM 384 (cps),,,,7000006,,,,,,,,,,,,,,,,,,,,
150,Measurement height,,,,0 mm,,,,,,,,,,,,,,,,,,,,
151,Measurement time,,,,0.25 s,,,,,,,,,,,,,,,,,,,,
152,CT,,,,0,,,,,,,,,,,,,,,,,,,,
153,Aperture,,,,384 Plate US Luminescence aperture,,,,,,,,,,,,,,,,,,,,
154,Last edited,,,,2022-04-16 20:29:00,,,,,,,,,,,,,,,,,,,,
155,Last edited by,,,,EnVision,,,,,,,,,,,,,,,,,,,,
156,Factory preset,,,,No,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,
158,Aperture:,,,,,,,,,,,,,,,,,,,,,,,,
159,384 Plate US Luminescence aperture,,,,9,,,,,,,,,,,,,,,,,,,,
160,Height,,,,4.2 mm,,,,,,,,,,,,,,,,,,,,
161,Diameter,,,,3.7 mm,,,,,,,,,,,,,,,,,,,,
162,Description,,,,Can also be used in 96 plate,,,,,,,,,,,,,,,,,,,,
163,Last edited,,,,2022-03-09 17:22:00,,,,,,,,,,,,,,,,,,,,
164,Last edited by,,,,Installation,,,,,,,,,,,,,,,,,,,,
165,Factory preset,,,,Yes,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,,,,,
167,Instrument:,,,,,,,,,,,,,,,,,,,,,,,,
168,Serial number,,,,1051054,,,,,,,,,,,,,,,,,,,,
169,Nickname,,,,EnVision#Alpha_680nm,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,,,,,
171,Normalization:,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,,,
175,Assay notifications:,,,,,,,,,,,,,,,,,,,,,,,,
176,WARNING: Warning while loading plate. Stacker out of plates. Plate 1 Plate Repeat 1 Well P01,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,,,,,
180,Exported with EnVision Workstation version 1.14.3049.1193,,,,,,,,,,,,,,,,,,,,,,,,
